PurchaseOrderId,product_name,purchase_count,purchase_dummy
16674,Engine Mounting Pad - A,1,1
16674,Front Bumper Upper Grill,1,1
16736,Head Lamp - RH,1,1
16736,Head Lamp - LH,1,1
16736,Cross Member - Hood Lock,1,1
16736,Front Fender - RH,1,1
16736,Front Fender - LH,1,1
16736,Bonnet Assy,1,1
16736,Wiper Tank,1,1
16736,Heater Inlet Hose,1,1
16736,Radiator,1,1
16736,Mirror Assy - RH,1,1
16604,Fuel Lid Opener,1,1
16518,Rear Tail Lamp - LH,1,1
16707,Rear Shock Absorber,1,1
16707,Rear Control Arm Bush,1,1
16707,Rear Stabilizer Link,1,1
16707,Upper Arm,1,1
16707,Front - LH,1,1
16707,Front Stabilizer Bush,1,1
16707,Seal,1,1
16707,Diff Side Oil - RH,1,1
16707,Front Stabilizer Link Set,1,1
16524,Clutch Kit (Disc+Pressure Plate),1,1
16524,Clutch Slave Cylinder,1,1
16934,Tensioner Bearing,1,1
16516,Coolant Red,1,1
16516,Wiper Blade 18,1,1
16516,Wiper Blade 21,1,1
16516,Wiper Blade 24,1,1
16519,Carb & Choke Cleaner Filter Oil - 283gm,1,1
16520,Rear Tail Lamp - RH,1,1
16540,Towing cap,1,1
16614,Wheel Cap,1,1
16551,Balance Rod Bush,1,1
16551,Rear Stabilizer Link,1,1
16551,Tie Rod (Steering),1,1
16559,Front Stabilizer Link - LH/RH,1,1
16597,Wiper Tank,1,1
16597,CV Joint,1,1
16597,Rear Power Window Regulator - RH,1,1
16598,Wiper Tank,1,1
16598,CV Joint,1,1
16598,Rear Power Window Regulator - RH,1,1
16534,Silencer,1,1
16549,Gear Leaver Knob,1,1
16538,Rear Door Latch Assy - LH,1,1
16550,Sensor,1,1
16531,Front Brake Disc,1,1
16536,Ac Vent,1,1
16537,Front Brake pad,1,1
16537,Front Brake Disc,1,1
16541,Engine Mounting,1,1
16541,Volve Door Packing,1,1
16541,Tappet Cover Packing,1,1
16541,Lower Arm,1,1
16543,Caliper Pin,1,1
16543,Lower Arm,1,1
16543,Rear Shock Absorber,1,1
16543,Valve Door Gasket,1,1
16532,Air Filter,1,1
16533,Belt,1,1
16557,Engine Oil - Taxi Special - 5W30 (209L),1,1
16571,Fuel Filter,1,1
16535,Front Windshield,1,1
16535,Windshield Beeding,1,1
16542,Air Filter,1,1
16544,Front Shock Absorber,1,1
16544,Front Stabilizer Link - LH/RH,1,1
16544,AC Filter,1,1
16544,Balance Rod Bush,1,1
16544,Shock Absorber Mount,1,1
16546,Front Brake Disc,1,1
16546,Lower Arm - LH,1,1
16546,Lower Arm - RH,1,1
16545,Shock Absorber Mount,1,1
16548,Front Fender - LH,1,1
16547,Spark Plug Wire,1,1
16596,Speed Sensor,1,1
16552,Front Bumper,1,1
16552,Front Fog Lamp Assy,1,1
16552,Front Fog Lamp Cover,1,1
16552,Holder,2,1
16552,Front Bumper - RH,1,1
16552,Front Bumper - LH,1,1
16552,Front Fender - RH,1,1
16552,Mud Flap Set,1,1
16565,Oil Filter,1,1
16565,Air Filter,1,1
16565,AC Filter,1,1
16565,Brake Disc,1,1
16565,Front Brake pad,1,1
16565,Rear Brake Shoe Set,1,1
16565,Headlight Bulb,1,1
16565,Fuel Filter,1,1
16564,Bonnet Seal,1,1
16611,Front Bumper,1,1
16611,Head Lamp - LH,1,1
16611,Holder,2,1
16611,Front Bumper - RH,1,1
16611,Front Bumper - LH,1,1
16611,Front Fender - LH,1,1
16611,Indicator Front - LH,1,1
16611,Front Fender Lining - LH,1,1
16611,Bonnet Assy,1,1
16611,Bonnet Hinge Assy - LH,1,1
16611,Bonnet Hinge Assy - RH,1,1
16611,Intercooler,1,1
16654,Mirror Assy - RH,1,1
16672,Front Door - RH,1,1
16572,Mirror Assy - LH,1,1
16575,Rear Shock Absorber,1,1
16575,Front Shock Absorber,1,1
16575,Lower Arm - LH,1,1
16575,Lower Arm - RH,1,1
16575,Fog Lamp Cover - RH,1,1
16575,Front Stabilizer Link Set,1,1
16581,Clutch Kit (Disc+Pressure Plate),1,1
16581,Clutch Release Bearing,1,1
16743,Rear Bumper,1,1
16743,Holder,2,1
16743,Rear Bumper Side - RH,1,1
16743,Rear Bumper Side - LH,1,1
16743,Rear Tail Lamp,1,1
16743,Rear Bumper Reflector,1,1
16743,Dicky Panel,1,1
16743,Dicky Hinge - RH,1,1
16743,Dicky Hinge - LH,1,1
16743,Dicky Latch,1,1
16743,Panel Assy -Tail Gate Trim,1,1
16743,Logo,1,1
16743,Dicky Emblems,1,1
16562,Speed Sensor,1,1
16561,Ignition Coil,1,1
16630,Water Pump,1,1
16630,Belt,1,1
16568,Power Window Regulator - RH,1,1
16582,Clip,1,1
16576,Clutch Set (Disc+Pressure Plate+Bearing),1,1
16574,Front Brake pad,1,1
16578,Rear Shock Absorber,1,1
16577,Front Fender Lining - RH,1,1
16577,Front Fender Lining - LH,1,1
16595,AC Hose,1,1
16584,Front Windshield,1,1
16584,Windshield Beeding,1,1
16583,Lock,1,1
16599,Seal,1,1
16599,Diff Side Oil - LH,1,1
16599,Brake Light Switch,1,1
16599,Belt,1,1
16599,Compressor,1,1
16599,Front Stabilizer Link Set,1,1
16580,Front Brake pad,1,1
16580,Brake Disc,1,1
16586,Air Filter,1,1
16586,Oil Filter,1,1
16586,Wheel Brake Cylinder,2,1
16586,Rear - RH,1,1
16586,Rear - LH,1,1
16586,Front Brake pad,1,1
16587,Air Filter,1,1
16587,Oil Filter,1,1
16587,Wheel Brake Cylinder,2,1
16587,Rear - RH,1,1
16587,Rear - LH,1,1
16587,Front Brake pad,1,1
16607,Engine Bedding,1,1
16590,Gear Leaver Knob,1,1
16588,Front Bumper,1,1
16588,Mirror Assy - LH,1,1
16588,Mirror Assy - RH,1,1
16668,Head Lamp - RH,1,1
17161,Fender Indicator - LH,1,1
16589,Front Brake pad,1,1
16589,Rear Brake Shoe Set,1,1
16600,Oil Sump Packing,1,1
16594,Clutch Kit (Disc+Pressure Plate),1,1
16602,Holder,1,1
16602,Front Bumper - LH,1,1
16602,Inner Door Handle,1,1
16592,Front Wheel Bearing,1,1
16592,Rear Wheel Bearing,1,1
16603,Clutch Kit (Disc+Pressure Plate),1,1
16603,Wheel Nut,1,1
16603,Bolt,1,1
16606,Clutch Release Bearing,1,1
16625,Front Shock Absorber,1,1
16625,Lower Arm Set,1,1
16625,Front Brake Disc Set,1,1
16625,Front Brake pad,1,1
16625,Front Wheel Bearing,1,1
16625,Rear Wheel Bearing,1,1
16625,Front Stabilizer Link - LH/RH,1,1
16625,Tie Rod End Set,1,1
16625,Ball Joint,1,1
16625,Rear Shock Absorber,1,1
16625,Emblem (Vdi),1,1
16626,Front Shock Absorber,1,1
16626,Lower Arm Set,1,1
16626,Front Brake Disc Set,1,1
16626,Front Brake pad,1,1
16626,Front Wheel Bearing,1,1
16626,Rear Wheel Bearing,1,1
16626,Front Stabilizer Link - LH/RH,1,1
16626,Tie Rod End Set,1,1
16626,Ball Joint,1,1
16626,Rear Shock Absorber,1,1
16626,Emblem (Vdi),1,1
16601,Coolant Green,1,1
16601,Coolant Blue,1,1
16601,Coolant Red,1,1
16612,Clutch Set (Disc+Pressure Plate+Bearing),1,1
16612,Clutch Cable,1,1
16613,Clutch Set (Disc+Pressure Plate+Bearing),1,1
16613,Clutch Cable,1,1
16609,Oil Filter,1,1
16609,Air Filter,1,1
16609,Front Brake pad,1,1
16609,Engine Oil - HX5 - 15W40 (3.5L),1,1
16610,Oil Filter,1,1
16610,Air Filter,1,1
16610,AC Filter,1,1
16610,Engine Oil - HX5 - 15W40 (3.5L),1,1
16616,Clutch Kit (Disc+Pressure Plate),1,1
16629,Rear Tail Lamp - RH,1,1
16632,Front Bumper,1,1
16622,Front Bumper,1,1
16622,Head Lamp - LH,1,1
17484,Front Fog Lamp - LH,1,1
16621,Fuel Main Hose,1,1
16621,Hose Pipe,1,1
16621,Hose Pipe Pvc,1,1
16617,Air Filter,1,1
16618,Air Filter,1,1
16619,Air Filter,1,1
16620,Air Filter,1,1
16623,Pipe,1,1
16624,Rear Bumper Reflector,1,1
16641,Clutch Set (Disc+Pressure Plate+Bearing),1,1
16641,Air Filter,1,1
16641,Oil Filter,1,1
16647,Clutch Slave Cylinder,1,1
16636,Air Filter,1,1
16631,Front Brake Disc,1,1
16634,Air Filter Assy,1,1
16661,AC Gas - 450G,1,1
16653,Door Beeding,1,1
16628,Oil Filter,1,1
16643,Clutch Kit (Disc+Pressure Plate),1,1
16643,Clutch Release Bearing,1,1
16643,Belt,1,1
16635,AC Filter,1,1
16635,Oil Filter,1,1
16635,Air Filter,1,1
16635,Engine Oil - Taxi Special - 5W30 (3L),1,1
16637,Spark Plug,1,1
16633,Clutch Slave Cylinder,1,1
16638,Running Board - LH,1,1
16638,Running Board - RH,1,1
16640,Head Lamp - RH,1,1
16640,Cladding,1,1
16640,Front Fender - RH,1,1
16640,Front Bumper Bracket - RH,1,1
16639,Oil Filter,1,1
16639,Air Filter,1,1
16639,AC Filter,1,1
16639,Engine Oil - HX5 - 15W40 (3L),1,1
16639,Engine Oil - HX5 - 15W40 (1L),1,1
16642,Adjuster,1,1
16642,Hdyr Valve,1,1
16649,Front Bumper,1,1
16649,Front Bumper Lower,1,1
16649,Front Bumper Bracket - LH,1,1
16649,Front Fog Lamp - LH,1,1
16644,Clutch Cable,1,1
16644,Silencer Packing,1,1
16783,Front Bumper,1,1
16783,Front Bumper Bracket - RH,1,1
16783,Front Bumper Bracket - LH,1,1
16783,Front Bumper Upper Grill,1,1
16783,Front Bumper Lower Grill,1,1
16783,Front Fog Lamp - LH,1,1
16783,Front Brake pad,1,1
16646,Brake Disc,1,1
16646,Front Brake pad,1,1
16646,Rear Brake Shoe Set,1,1
16646,Lower Arm - LH,1,1
16646,Lower Arm - RH,1,1
16646,Bearing,1,1
16657,Rear Tail Lamp - LH,1,1
16673,Air Filter,1,1
16673,Cylinder Head Gasket,1,1
16652,Air Filter,1,1
16652,Rear Elbow Hose,1,1
16652,Hose,1,1
16652,Clutch Set (Disc+Pressure Plate+Bearing),1,1
16652,Clutch Cable,1,1
16652,Coolant Elbow,1,1
16652,Oil Seal,1,1
16650,Clutch Cable,1,1
16650,Clutch Set (Disc+Pressure Plate+Bearing),1,1
16656,Oil Filter,1,1
16656,Air Filter,1,1
16656,AC Filter,1,1
16656,Clutch Master Cylinder,1,1
16655,Front Bumper,1,1
16655,Engine Under Cover - LH,1,1
16655,Engine Under Cover - RH,1,1
16648,Front Brake pad,1,1
16651,Rear Shock Absorber,1,1
16651,Front Wheel Bearing,1,1
16662,Belt,1,1
16662,Front Brake pad,1,1
16662,Caliper Pin,1,1
16662,Rear Tail Lamp - RH,1,1
16675,Alternator Belt,1,1
16858,AC Compressor,1,1
16659,Mud Flap Set,1,1
16658,Silencer,1,1
16667,Wheel Cap,1,1
16667,Door Beeding,1,1
16667,Garnish Assy Roof Side - RH,1,1
16660,Oil Filter,1,1
16660,Air Filter,1,1
16663,Clutch Kit (Disc+Pressure Plate),1,1
16663,Clutch Release Bearing,1,1
16664,Clutch Cable,1,1
16664,Door Beeding,1,1
16695,Front Fender - LH,1,1
16665,Head Lamp - LH,1,1
16665,Front Fender - LH,1,1
16666,Front Brake pad,1,1
16671,Air Filter,1,1
16671,Oil Filter,1,1
16670,Power Window Switch,1,1
16669,Brake Disc,1,1
16680,Blower Motor Assy,1,1
16680,Front Inner Door Handle,1,1
16679,Hose Pipe,1,1
16700,Front Fender Lining - RH,1,1
16792,Wheel Cap,1,1
16806,Wheel Cap,1,1
16821,Fog Lamp Cover - LH,1,1
16676,Oil Filter,1,1
16758,Front Fender - LH,1,1
16683,Head Lamp - LH,1,1
16683,De -Rust - 500ml,1,1
16684,Head Lamp - LH,1,1
16684,De -Rust - 500ml,1,1
16729,Oil Seal,1,1
16678,Lower Arm,1,1
16678,Front Stabilizer Link - LH/RH,1,1
16677,Oil Filter,1,1
16681,Glass,1,1
16725,Wheel Rim,1,1
16725,Front Fender Lining - LH,1,1
16725,Front Fender Lining - RH,1,1
16725,Wiper Tank,1,1
16715,Mud Flap Set,1,1
16715,Door Switch Assy,1,1
16682,Centre Ac Vent,1,1
16682,Ac Vent,1,1
16685,Wiper Blade 16,1,1
16685,Wiper Blade 14,1,1
16685,Wiper Blade 13,1,1
16687,Front Strut Bush Kit,1,1
16687,Front Suspension Strut Mount,1,1
16687,Gear Box Beeding,1,1
16687,Lower Arm,1,1
16702,Front Bumper,1,1
16702,Clip,1,1
16702,Front Bumper Bracket,1,1
16702,Head Light Bracket - RH,1,1
16686,Engine Oil - HX8 - 5W30 (5L),1,1
16689,Oil Filter Cap,1,1
16691,Oil Filter,1,1
16691,Air Filter,1,1
16691,AC Filter,1,1
16699,Air Filter,1,1
16690,Clutch Set (Disc+Pressure Plate+Bearing),1,1
16724,Rear Bumper,1,1
16724,Rear Tail Lamp - LH,1,1
16696,Lower Arm - LH,1,1
16696,Lower Arm - RH,1,1
16696,Balance Rod Bush,1,1
16696,Front Brake Disc,1,1
16696,Front Brake pad,1,1
16696,Front Stabilizer Link - LH/RH,1,1
16697,Lower Arm - LH,1,1
16697,Lower Arm - RH,1,1
16697,Balance Rod Bush,1,1
16697,Front Brake Disc,1,1
16697,Front Brake pad,1,1
16697,Front Stabilizer Link - LH/RH,1,1
16693,Power Window Switch - RH,1,1
16692,Front Brake Disc,1,1
16713,Rear Brake Pad,1,1
16713,Air Filter,1,1
16713,Oil Filter,1,1
16713,AC Filter,1,1
16705,Front Bumper,1,1
16705,Rear Bumper,1,1
16705,Head Lamp - RH,1,1
16705,Head Lamp - LH,1,1
16705,Cap,1,1
16705,Fender Lining,1,1
16705,Front Mud Flap Set,1,1
16705,Fog Lamp Set,1,1
16705,Fog Lamp Cover - RH,1,1
16705,Fog Lamp Cover - LH,1,1
16705,Emblem(S),1,1
16709,Steering Oil,1,1
16698,Air Filter,1,1
16701,Front Brake pad,1,1
16886,Strut Mount Kit,1,1
16706,Oil Filter,1,1
16706,Air Filter,1,1
16706,Volve Door Packing,1,1
16706,Wheel Brake Cylinder,2,1
16706,Rear - RH,1,1
16706,Rear - LH,1,1
16711,Clutch Kit (Disc+Pressure Plate),1,1
16711,Clutch Release Bearing,1,1
16704,Lower Arm,1,1
16704,Front Shock Absorber,1,1
16708,Brake Lining,1,1
16710,Thermostat Housing,1,1
16712,Belt,1,1
16718,Oil Seal,1,1
16718,Oil Seal Crankshaft,1,1
16722,Radiator Fan Motor,1,1
16745,Spark Plug,1,1
16714,Wiper Blade 19,1,1
16714,Wiper Blade 20,1,1
16714,Wiper Blade 21,1,1
16714,Wiper Blade 22,1,1
16714,Wiper Blade 24,1,1
16771,Intake Manifold Gasket,1,1
16771,Exhaust Manifold,1,1
16771,Glow Plug,1,1
16731,Tyre,1,1
16953,Engine Oil - 5W30 - 210L,1,1
16726,Mirror Assy - RH,1,1
16738,Front Bumper,1,1
16738,Front Fog Lamp - RH,1,1
16738,Bumper Holder,1,1
16738,Fender Lining,1,1
16738,Clip,1,1
16739,Switch Assy,1,1
16739,Control,1,1
16716,Engine Oil - 20W50 (3.5L),1,1
16716,Oil Filter,1,1
16716,Fuel Filter,1,1
16716,Air Filter,1,1
16716,Engine Oil Flush,1,1
16716,Coolant Green,1,1
16732,Outer Door Handle,1,1
16732,Cap,1,1
16730,Clutch Kit (Disc+Pressure Plate),1,1
16734,Water Pump,1,1
16717,Hose Pipe,1,1
16850,Rear Bumper,1,1
16721,Oil Cooler,1,1
16720,Air Filter,1,1
16719,Rear Tail Lamp - LH,1,1
16719,Head Lamp Set,1,1
16723,Clutch Kit (Disc+Pressure Plate),1,1
16723,Clutch Set (Disc+Pressure Plate+Bearing),1,1
16817,Alloy Wheel Rim,1,1
16817,Front Wheel Arch Cladding - RH,1,1
16817,Cladding,1,1
16817,Front Fender - RH,1,1
16727,Front Brake pad,1,1
16728,Front Bumper,1,1
16728,Fender Lining,1,1
16735,Front Windshield,1,1
16740,Air Filter,1,1
16733,Thermostat Elbow,1,1
16741,Rear Tail Lamp - LH,1,1
16755,Cowl Top,1,1
16777,Fender Liner Clip,1,1
16777,Front Fender Lining - RH,1,1
16777,Front Fender Lining - LH,1,1
16779,Holder,2,1
16779,Front Bumper - LH,1,1
16779,Front Bumper - RH,1,1
16779,Bonnet Assy,1,1
16779,Front Bumper Lower Grill,1,1
16779,Front Bumper Upper Grill,1,1
16781,Front Bumper,1,1
16781,Head Lamp - LH,1,1
16834,Front Fender - LH,1,1
16746,Front Stabilizer Link - LH/RH,1,1
16760,Head Lamp - LH,1,1
16748,Front Bumper,1,1
16748,Front Fender - LH,1,1
16748,Holder,2,1
16748,Front Bumper - RH,1,1
16748,Front Bumper - LH,1,1
16849,Head Lamp - LH,1,1
16744,Oil Filter,1,1
16744,Fuel Filter,1,1
16744,Air Filter,1,1
16744,Spark Plug,1,1
16744,Front Brake pad,1,1
16747,Wheel Brake Cylinder,2,1
16747,Rear - RH,1,1
16747,Rear - LH,1,1
16751,Front Bumper,1,1
16751,Holder,1,1
16751,Front Bumper - LH,1,1
16751,Fog Lamp Cover - LH,1,1
16751,Splash Guard Front Bumper,1,1
16751,Splash Guard Front Fender - RH,1,1
16751,Splash Guard Front Fender - LH,1,1
16751,Fender Lining,1,1
16751,Front Bumper Lower Grill,1,1
16753,Clutch Release Bearing,1,1
16753,Clutch Kit (Disc+Pressure Plate),1,1
16753,Brake Disc,1,1
16757,Front Suspension Strut Mount,1,1
16757,Balance Rod Bush,1,1
16757,Caliper Pin,1,1
16757,Air Filter,1,1
16757,Wiper Motor & Link Set,1,1
16752,Front Bumper,1,1
16752,Front Bumper Lower Grill,1,1
16754,Oil Filter,1,1
16754,Air Filter,1,1
16754,Fuel Filter,1,1
16754,Front Brake pad,1,1
16754,Gear Leaver Knob,1,1
16754,Towing cap,1,1
16765,Front Suspension Strut Assy - LH/RH,1,1
16765,Timing Kit,1,1
16765,Lower Ball Joint,1,1
16765,Front Stabilizer Link - LH/RH,1,1
16765,Lower Arm Set,1,1
16765,Oil Pump Gasket,1,1
16750,Front Bumper,1,1
16750,Holder,2,1
16750,Front Bumper - RH,1,1
16750,Front Bumper - LH,1,1
16749,Clutch Kit (Disc+Pressure Plate),1,1
16749,Flywheel,1,1
16766,Timing Kit,1,1
16766,Water Pump,1,1
16761,Front Bumper,1,1
16761,Front Bumper Bracket,1,1
16762,Engine Mounting - LH,1,1
16762,Engine Mounting - RH,1,1
16756,Timing Belt,1,1
16808,Front Bumper,1,1
16808,Front Fender Lining - RH,1,1
16808,Front Fender Lining - LH,1,1
16808,Holder,2,1
16808,Front Bumper - LH,1,1
16808,Front Bumper - RH,1,1
16767,Front Bumper,1,1
16767,Front Bumper Bracket - RH,1,1
16767,Front Bumper Bracket - LH,1,1
16767,Engine Under Cover,1,1
16767,Engine Under Cover - RH,1,1
16759,AC Filter,1,1
16772,Wiper Blade 24 Clear Advantage,1,1
16772,Wiper Blade 16 Clear Advantage,1,1
16772,Wiper Blade 17,1,1
16772,Wiper Blade 18,1,1
16772,Wiper Blade 19,1,1
16772,Wiper Blade 20,1,1
16772,Wiper Blade 22,1,1
16772,Wiper Blade 26,1,1
16764,Bolt,1,1
16778,Fog Lamp Set,1,1
16768,Rear Bumper,1,1
16768,Rear Tail Lamp - RH,1,1
16851,Rear Power Window Regulator - LH,1,1
16799,Front Bumper Bracket - LH,1,1
16799,Front Bumper Bracket - RH,1,1
16799,Front Fog Lamp Cover Set,1,1
16799,Front Bumper Lower Grill,1,1
16799,Antenna,1,1
16763,Clutch Release Bearing,1,1
16763,Clutch Kit (Disc+Pressure Plate),1,1
16769,Air Filter,1,1
16769,Head Lamp - RH,1,1
16769,Lower Arm Set,1,1
16814,Air Filter,1,1
16814,Spark Plug Set Of 4,1,1
16814,Mud Flap Set,1,1
16814,Front Fender Lining - LH,1,1
16814,Front Fender Lining - RH,1,1
16814,Wheel Cap,1,1
16814,Clutch Set (Disc+Pressure Plate+Bearing),1,1
16814,Clutch Cable,1,1
16814,Flywheel Bearing,1,1
16807,Fog Lamp Bezel Set,1,1
16832,Front Bumper,2,1
16832,Front Bumper Lower Grill,1,1
16832,Skid Plate Lower,1,1
16832,AC Condenser,1,1
16832,Radiator,1,1
16874,Front Wheel Arch Cladding - LH,1,1
16874,Front Wheel Arch Cladding - RH,1,1
16874,Front Front Bumper Lower Grill,1,1
16874,Front Bumper Lower Grill,1,1
16943,Rear Wheel Arch Cladding - LH,1,1
16943,Quarter Panel Outer - LH,1,1
16943,Rear Door - LH,1,1
16943,Head Lamp - LH,1,1
16943,Head Lamp - RH,1,1
16943,Front Fender - LH,1,1
16943,Front Fender - RH,1,1
16943,Holder,2,1
16943,Front Bumper - LH,1,1
16943,Front Bumper - RH,1,1
16943,Front Bumper,1,1
16943,Front Bumper Upper Grill,1,1
16780,Rear Tail Lamp - RH,1,1
16782,Ignition Coil,1,1
16788,Rear Brake Shoe Set,1,1
17004,AC Blower Switch,1,1
16774,Front Drive Shaft - RH,1,1
16774,Rear Shock Absorber,1,1
16775,Front Bumper,1,1
16775,Front Front Bumper Lower Grill,1,1
16775,Head Lamp - LH,1,1
16773,Steering Assy,1,1
16773,Balance Rod Bush,1,1
16770,Oil Filter,1,1
16770,AC Filter,1,1
16770,Air Filter,1,1
16770,Spark Plug Set Of 4,1,1
16770,Wiper Hose,1,1
16770,Wiper Arm Cap,1,1
16770,Ac Vent,1,1
16794,Lower Arm Set,1,1
16794,Balance Rod Bush,1,1
16794,Steering Box,1,1
16794,Rear Shock Absorber,1,1
16794,Front Shock Absorber,1,1
16794,Mirror Assy - LH,1,1
16794,Glove Box Lock,1,1
16794,Dicky Shocks,1,1
16794,Rear Wheel Bearing,1,1
16794,Brake Disc,1,1
16794,Caliper Pin,1,1
16776,Clutch Kit (Disc+Pressure Plate),1,1
16776,Clutch Release Bearing,1,1
16840,Front Bumper Upper Grill,1,1
16840,Front Bumper Bracket - LH,1,1
16840,Front Bumper Bracket - RH,1,1
16838,Pedal Set,1,1
16838,Clutch And Brake,1,1
16810,Front Bumper,1,1
16810,Bumper Holder,1,1
16810,Idler Arm,1,1
16810,Trim Front Lower Bumper,1,1
16859,Fender Lining,1,1
16797,Ac Vent,1,1
16784,Front Suspension Strut - RH,1,1
16784,Front Suspension Strut - LH,1,1
16784,Front Stabilizer Link - LH/RH,1,1
16784,Lower Ball Joint,1,1
16784,Ball Joint,1,1
16784,Stabilizer Rod Bush Kit,1,1
16785,Tie Rod End - LH/RH,1,1
16793,Weather Strip,1,1
16795,Rear Shock Absorber,1,1
16795,Lock,1,1
16818,Thermostat Elbow,1,1
16786,Head Lamp - RH,1,1
16786,Head Lamp - LH,1,1
16787,Rear Bumper,1,1
16787,Rear Bumper Bracket - RH,1,1
16787,Rear Bumper Bracket - LH,1,1
16789,Engine Oil - Taxi Special - 5W30 (209L),1,1
17363,Fuel Filter,1,1
17363,Glow Plug,1,1
16898,Gear Oil 1L,1,1
16899,Clutch Kit (Disc+Pressure Plate),1,1
16899,Clutch Release Bearing,1,1
16899,Ignition Coil,1,1
16899,Spark Plug Wire,1,1
16899,Spark Plug Set Of 4,1,1
16899,Front Stabilizer Link - LH/RH,1,1
16899,Strut Mount Kit,1,1
16928,Gearbox Mounting,1,1
16928,Oil Pressure Switch,1,1
17074,Oil Seal - Engine,1,1
16790,Oil Filter,1,1
16790,AC Filter,1,1
16889,Air Filter,1,1
16800,Engine Oil - HX6 - 5W30 (209L),1,1
16835,AC Cooling Module Assy,1,1
16865,Mirror Assy - LH,1,1
16813,Lower Arm - RH,1,1
16796,Air Filter,1,1
16798,Tail Lamp (Body Side),1,1
16791,Battery,1,1
16920,Radiator,1,1
16801,Front Fender Lining - RH,1,1
16801,Front Fender Lining - LH,1,1
16801,Antenna Base,1,1
16801,Fender Liner Clip,1,1
16801,Weatherstrip,2,1
16801,Front Door Outer - RH,1,1
16801,Front Door Outer - LH,1,1
16804,Rear Tail Lamp - RH,1,1
16802,Front Bumper,1,1
16802,Holder,2,1
16802,Front Bumper - RH,1,1
16802,Front Bumper - LH,1,1
16802,Towing cap,1,1
16816,Rear Bumper Bracket - RH,1,1
16816,Towing cap,1,1
16816,Fog Lamp Cover - RH,1,1
16816,Fog Lamp Cover - LH,1,1
16816,Fog Lamp Set,1,1
16816,Front Bumper Upper Grill,1,1
16816,Front Bumper Lower Grill,1,1
16816,Rear Bumper Bracket - LH,1,1
16816,Front Bumper Bracket,1,1
16803,Splash Guard Front Bumper,1,1
16823,Rear Shock Absorber,1,1
16823,Tensioner Bearing,1,1
16823,Water Pump,1,1
16809,Air Filter,1,1
16825,Front Bumper,1,1
16825,Chrom Top Grill,1,1
16805,Rear Shock Absorber - LH/RH,1,1
16815,Engine Mounting - RH,1,1
16815,Rear Brake Shoe Set,1,1
16812,Wheel Arch Front - LH,1,1
16811,Front Brake pad,1,1
16811,Oil Filter,1,1
16820,Front Bumper,1,1
16820,Holder,1,1
16820,Front Bumper - LH,1,1
16819,Rear Shock Absorber,1,1
16826,Clutch Release Fork,1,1
16824,Timing Chain,1,1
16824,Timing Chain Guide,1,1
16824,Timing Chain Tensioner,1,1
16824,Timing Kit Packing,1,1
16824,Oil Seal,1,1
16822,Front Suspension Strut - RH,1,1
16822,Front Suspension Strut - LH,1,1
16827,Bolt,1,1
16831,Rear Brake Shoe Set,1,1
16831,Front Brake Shoe Set,1,1
16831,Front Stabilizer Link - LH/RH,1,1
16857,Bush,1,1
16828,Front Brake pad,1,1
16829,Front Brake pad,1,1
16830,Clutch Set (Disc+Pressure Plate+Bearing),1,1
16830,Clutch Cable,1,1
16830,Flywheel Bearing,1,1
16837,Steering Assy,1,1
16837,Front Shock Absorber,1,1
16837,Front Stabilizer Link - LH/RH,1,1
16837,Bush,1,1
16837,Shock Absorber Mount,1,1
16836,Oil Seal,1,1
16848,Clutch Kit (Disc+Pressure Plate),1,1
16848,Clutch Release Bearing,1,1
16923,Front Fender - RH,1,1
16923,Steering Assy,1,1
16923,Front Bumper Lower,1,1
16923,Front Bumper Upper,1,1
16923,Head Lamp - RH,1,1
16923,Front Fender Lining - RH,1,1
16923,Front Fog Lamp - RH,1,1
16923,Front Drive Shaft - RH,1,1
16923,Fog Lamp Cover - RH,1,1
16847,Member Comp Front Bumper Upper,1,1
16847,Holder,1,1
16847,Front Bumper - LH,1,1
16847,Indicator Front - LH,1,1
16873,AC Filter,1,1
16833,Wheel Cap,1,1
16861,Front Bumper,1,1
16861,Rear Bumper,1,1
16861,Lower Arm Set,1,1
16861,Fog Lamp Cover - RH,1,1
16861,Fog Lamp Cover - LH,1,1
16922,Front Fender Lining - LH,1,1
16922,Fender Liner Clip,1,1
16839,Mirror Assy - RH,1,1
16855,Accelerator Cable,1,1
16843,Belt,1,1
16842,Rear Bumper,1,1
16862,Water Pump,1,1
16862,Oil Seal,1,1
16841,Bonnet Assy,1,1
16860,Front Brake pad,1,1
16845,Clutch Set (Disc+Pressure Plate+Bearing),1,1
16846,Clutch Set (Disc+Pressure Plate+Bearing),1,1
16844,Brake Disc,1,1
16876,Engine Oil - HX5 - 15W40 (209L),1,1
16854,Oil Filter,1,1
16852,Front Brake pad,1,1
16852,Rear Brake Pad,1,1
16863,Lower Arm,1,1
16863,Clutch Set (Disc+Pressure Plate+Bearing),1,1
16863,Clutch Cable,1,1
16853,Gear Leaver,1,1
16856,Regulator Assy Front Window - RH,1,1
16872,Clutch Cable,1,1
16864,Front Drive Shaft - RH,1,1
16995,Radiator Upper Grille,1,1
16995,Fog Lamp Cover - LH,1,1
16870,AC Compressor,1,1
16917,Head Lamp - RH,1,1
16917,Head Lamp - LH,1,1
16871,Wheel Rim,1,1
16987,Front Bumper,1,1
